,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
OR1Q1,0.0,0.0,0.0,0.044005234777390975,0.005665446977909845
OR1S1,0.0,0.0,0.0,0.0,0.0
OR1S2,0.0,0.0,0.0,0.0,0.0
OR2A1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
OR2A1-AS1,0.0,0.0,0.0,1.2357439734350533,0.494886381626115
OR2A12,0.0,0.0,0.03989605638645116,0.0,0.005665446977909845
OR2A14,0.0,0.0,0.0,0.0,0.011308732808332805
OR2A2,0.0,0.0,0.0,0.0,0.0
OR2A25,0.0,0.0,0.11652347988531384,0.02217039241817201,0.028107340363770633
OR2A4,0.0,0.0,0.0,0.0,0.005665446977909845
OR2A42,0.0,0.0,0.03989605638645116,0.08670785186945702,0.028107340363770633
OR2A5,0.0,0.0,0.03989605638645116,0.05479996905834087,0.05020547855928063
OR2A7,0.0,0.0,0.0,0.033129121339292356,0.2591042851881327
OR2AE1,0.0,0.0,0.03989605638645116,0.02217039241817201,0.0
OR2AG1,0.0,0.10850596886558207,0.03989605638645116,0.05479996905834087,0.05020547855928063
OR2AG2,0.0,0.0,0.03989605638645116,0.1383678245036296,0.3330696749762699
OR2AJ1,0.0,0.0,0.03989605638645116,0.0,0.011308732808332805
OR2AK2,0.0,0.0,0.11652347988531384,0.0,0.0
OR2AP1,0.0,0.0,0.0,0.0,0.0
OR2AT4,0.0,0.0,0.03989605638645116,0.02217039241817201,0.028107340363770633
OR2B11,0.0,0.4756617630180751,0.562353164585199,0.14848149083017906,0.028107340363770633
OR2B2,0.0,0.0,0.0,0.0,0.0
OR2B3,0.0,0.0,0.0,0.0,0.0
OR2B6,0.0,0.0,0.29197837950315925,0.07615010853404029,0.17612538777253722
OR2C1,0.15320183964568132,0.0,0.0,0.011127783298664777,0.0
OR2C3,0.15320183964568132,0.0,0.41843508174328287,0.178403926850422,0.04471259570320563
OR2D2,0.0,0.0,0.0,0.0,0.005665446977909845
OR2D3,0.0,0.0,0.0,0.0,0.005665446977909845
OR2F1,0.0,0.0,0.0,0.011127783298664777,0.028107340363770633
OR2F2,0.0,0.0,0.0,0.0,0.0
OR2G2,0.0,0.0,0.07871845775781273,0.0,0.0
OR2G3,0.0,0.0,0.0,0.0,0.0
OR2G6,0.0,0.0,0.07871845775781273,0.08670785186945702,0.03366368862284041
OR2H1,0.0,0.0,0.0,0.0,0.005665446977909845
OR2H2,0.0,0.0,0.0,0.0,0.0
OR2I1P,0.7417546142468083,0.3037323046627132,0.7423978920627254,1.2214431648273656,0.21087305599210585
OR2J1,0.0,0.0,0.0,0.0,0.0
OR2J2,0.0,0.0,0.03989605638645116,0.0,0.005665446977909845
OR2J3,0.0,0.0,0.0,0.02217039241817201,0.005665446977909845
OR2K2,0.0,0.0,0.0,0.0,0.011308732808332805
OR2L13,0.0,0.0,0.03989605638645116,0.0,0.0
OR2L2,0.15320183964568132,0.0,0.07871845775781273,0.1383678245036296,0.09341151612268143
OR2L3,0.0,0.0,0.11652347988531384,0.0,0.0
OR2L5,0.0,0.0,0.0,0.011127783298664777,0.0
OR2L8,0.0,0.0,0.03989605638645116,0.0,0.0
OR2M2,0.0,0.0,0.0,0.0,0.0
OR2M3,0.15320183964568132,0.0,0.03989605638645116,0.0,0.016930030188497116
OR2M4,0.0,0.0,0.0,0.033129121339292356,0.028107340363770633
OR2M5,0.0,0.0,0.0,0.0,0.0
OR2M7,0.0,0.0,0.0,0.0,0.0
OR2S2,0.0,0.0,0.0,0.0,0.0
OR2T1,0.0,0.0,0.0,0.0,0.0
OR2T10,0.0,0.0,0.0,0.011127783298664777,0.011308732808332805
OR2T11,0.0,0.0,0.0,0.02217039241817201,0.03366368862284041
OR2T12,0.0,0.0,0.0,0.02217039241817201,0.011308732808332805
OR2T2,0.0,0.0,0.03989605638645116,0.0,0.005665446977909845
OR2T27,0.0,0.0,0.0,0.0,0.0
OR2T29,0.0,0.0,0.0,0.0,0.0
OR2T3,0.0,0.0,0.0,0.0,0.0
OR2T33,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
OR2T34,0.0,0.0,0.0,0.0,0.0
OR2T35,0.0,0.0,0.03989605638645116,0.0,0.0
OR2T4,0.0,0.0,0.0,0.0,0.0
OR2T5,0.0,0.0,0.0,0.0,0.0
OR2T6,0.0,0.0,0.0,0.0,0.0
OR2T8,0.0,0.0,0.0,0.0,0.022529509804773026
OR2V1,0.0,0.0,0.0,0.0,0.011308732808332805
OR2V2,0.0,0.0,0.03989605638645116,0.05479996905834087,0.016930030188497116
OR2W1,0.0,0.0,0.03989605638645116,0.0,0.0
OR2W3,0.0,0.0,0.0,0.0,0.011308732808332805
OR2Y1,0.0,0.0,0.0,0.0,0.005665446977909845
OR2Z1,0.0,0.0,0.0,0.0,0.0
OR3A1,0.0,0.0,0.15336308674825527,0.0,0.005665446977909845
OR3A2,0.15320183964568132,0.0,0.15336308674825527,0.08670785186945702,0.04471259570320563
OR3A3,0.0,0.0,0.41843508174328287,0.19801290257742554,0.11453879974315888
OR4A15,0.0,0.0,0.0,0.0,0.0
OR4A16,0.0,0.0,0.0,0.011127783298664777,0.0
OR4A47,0.0,0.0,0.0,0.0,0.0
OR4A5,0.0,0.0,0.0,0.0,0.0
OR4B1,0.0,0.0,0.0,0.0,0.0
OR4C11,0.0,0.0,0.0,0.0,0.0
OR4C12,0.0,0.0,0.0,0.0,0.0
OR4C13,0.15320183964568132,0.0,0.0,0.0,0.0
OR4C15,0.0,0.0,0.0,0.0,0.0
OR4C16,0.0,0.0,0.0,0.0,0.0
OR4C3,0.0,0.0,0.0,0.0,0.005665446977909845
OR4C46,0.0,0.0,0.0,0.0,0.0
OR4C5,0.0,0.0,0.0,0.0,0.0
OR4C6,0.0,0.0,0.0,0.011127783298664777,0.0
OR4D1,0.0,0.2094188879792804,0.3246468006686816,0.08670785186945702,0.016930030188497116
OR4D10,0.0,0.0,0.0,0.0,0.0
OR4D11,0.0,0.0,0.0,0.0,0.0
OR4D2,0.0,0.0,0.0,0.0,0.005665446977909845
OR4D5,0.0,0.0,0.0,0.0,0.0
OR4D6,0.0,0.0,0.0,0.0,0.005665446977909845
OR4D9,0.0,0.2094188879792804,0.562353164585199,0.5039824710140821,0.2351902155355896
OR4E1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.022529509804773026
OR4E2,0.0,0.0,0.03989605638645116,0.0,0.011308732808332805
OR4F15,0.0,0.0,0.0,0.0,0.0
OR4F16,0.0,0.0,0.0,0.0,0.0
OR4F17,0.0,0.0,0.03989605638645116,0.06551453296190632,0.022529509804773026
OR4F21,0.0,0.0,0.0,0.0,0.0
OR4F29,0.0,0.0,0.0,0.0,0.0
OR4F3,0.0,0.0,0.0,0.0,0.0
OR4F4,0.0,0.0,0.0,0.0,0.0
OR4F5,0.0,0.0,0.0,0.0,0.0
OR4F6,0.0,0.0,0.0,0.0,0.005665446977909845
OR4K1,0.0,0.0,0.0,0.0,0.0
OR4K13,0.0,0.0,0.03989605638645116,0.011127783298664777,0.005665446977909845
OR4K14,0.0,0.0,0.0,0.0,0.0
OR4K15,0.0,0.0,0.0,0.0,0.005665446977909845
OR4K17,0.0,0.0,0.03989605638645116,0.033129121339292356,0.011308732808332805
OR4K2,0.0,0.0,0.03989605638645116,0.0,0.022529509804773026
OR4K5,0.0,0.0,0.0,0.0,0.005665446977909845
OR4L1,0.0,0.0,0.0,0.0,0.0
OR4M1,0.0,0.0,0.0,0.011127783298664777,0.0
OR4M2,0.0,0.0,0.0,0.0,0.0
OR4N2,0.0,0.10850596886558207,0.03989605638645116,0.011127783298664777,0.03919871941998551
OR4N4,0.0,0.0,0.0,0.0,0.0
OR4N5,0.0,0.0,0.0,0.0,0.005665446977909845
OR4P4,0.0,0.10850596886558207,0.0,0.011127783298664777,0.016930030188497116
OR4Q3,0.0,0.0,0.0,0.0,0.005665446977909845
OR4S1,0.0,0.0,0.0,0.0,0.0
OR4S2,0.0,0.0,0.0,0.0,0.0
OR4X1,0.0,0.0,0.0,0.0,0.0
OR4X2,0.0,0.0,0.0,0.0,0.0
OR51A2,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
OR51A4,0.0,0.0,0.0,0.0,0.005665446977909845
OR51A7,0.0,0.0,0.0,0.0,0.005665446977909845
OR51B2,0.0,0.0,0.0,0.011127783298664777,0.0
OR51B4,0.0,0.0,0.0,0.011127783298664777,0.0
OR51B5,0.0,0.0,0.0,0.044005234777390975,0.028107340363770633
OR51B6,0.0,0.0,0.0,0.011127783298664777,0.0
OR51D1,0.15320183964568132,0.0,0.0,0.10759434095049275,0.011308732808332805
OR51E1,0.0,0.0,0.07871845775781273,4.621989627896147,0.9475475199609024
OR51E2,0.0,0.10850596886558207,0.0,2.5572489150539477,0.3465257244015492
OR51F1,0.0,0.0,0.0,0.0,0.0
OR51F2,0.0,0.0,0.0,0.0,0.005665446977909845
OR51G1,0.0,0.0,0.0,0.0,0.0
OR51G2,0.0,0.10850596886558207,0.0,0.011127783298664777,0.016930030188497116
OR51I1,0.0,0.0,0.0,0.0,0.0
OR51I2,0.0,0.0,0.03989605638645116,0.02217039241817201,0.005665446977909845
OR51L1,0.0,0.0,0.0,0.0,0.011308732808332805
OR51M1,0.41803249925833175,0.2094188879792804,0.22433487668244584,0.2830972957400843,0.15078303139503005
OR51Q1,0.0,0.0,0.0,0.0,0.0
OR51S1,0.0,0.0,0.0,0.0,0.005665446977909845
OR51T1,0.0,0.0,0.0,0.0,0.0
OR51V1,0.0,0.0,0.0,0.0,0.0
OR52A1,0.41803249925833175,0.0,0.15336308674825527,0.7295799751811641,0.13536114890933862
OR52A5,0.0,0.0,0.0,0.0,0.005665446977909845
OR52B2,0.0,0.0,0.0,0.0,0.011308732808332805
OR52B4,0.0,0.0,0.0,0.0,0.0
OR52B6,0.0,0.0,0.0,0.011127783298664777,0.0
OR52D1,0.0,0.0,0.0,0.0,0.0
OR52E2,0.0,0.0,0.0,0.0,0.0
OR52E4,0.0,0.10850596886558207,0.0,0.0,0.0
OR52E5,0.0,0.0,0.0,0.0,0.0
OR52E6,0.0,0.0,0.0,0.0,0.0
OR52E8,0.0,0.0,0.03989605638645116,0.0,0.0
OR52H1,0.0,0.0,0.03989605638645116,0.06551453296190632,0.0
OR52I1,0.0,0.2094188879792804,0.3565918276508423,0.23644895319035147,0.10928591372682107
OR52I2,0.0,0.10850596886558207,0.0,0.02217039241817201,0.04471259570320563
OR52J3,0.0,0.0,0.0,0.0,0.0
OR52K1,0.0,0.7680789913890524,0.3246468006686816,0.011127783298664777,0.011308732808332805
